TCGA.C8.A12P.01	TCGA.A8.A08X.01	TCGA.AN.A0FV.01	TCGA.A8.A076.01	TCGA.A8.A09G.01	TCGA.A2.A04W.01	TCGA.BH.A0EE.01	TCGA.AO.A0JE.01	TCGA.C8.A12Q.01	TCGA.A8.A07I.01	TCGA.A8.A094.01	TCGA.E2.A159.01	TCGA.AN.A04D.01	TCGA.B6.A0IQ.01	TCGA.AN.A0FL.01	TCGA.A2.A04P.01	TCGA.AR.A0TS.01	TCGA.AN.A0XU.01	TCGA.AR.A0TP.01	TCGA.BH.A0E0.01	TCGA.A2.A0SX.01	TCGA.BH.A18V.01	TCGA.AO.A12F.01	TCGA.AR.A1AJ.01	TCGA.A2.A0YM.01	TCGA.A2.A0ST.01	TCGA.A2.A0CM.01	TCGA.C8.A134.01	TCGA.AN.A0XT.01	TCGA.BH.A0BJ.01	TCGA.A1.A0SH.01	TCGA.BH.A0H6.01	TCGA.AR.A1AK.01	TCGA.BH.A18H.01	TCGA.BH.A0BV.01	TCGA.C8.A132.01	TCGA.A2.A0YI.01	TCGA.A2.A0CQ.01	TCGA.BH.A0B4.01	TCGA.BH.A0DP.01	TCGA.BH.A0E7.01	TCGA.AO.A12A.01	TCGA.BH.A0BS.01	TCGA.BH.A0BQ.01	TCGA.A2.A0EV.01	TCGA.A8.A0A4.01	TCGA.E2.A1B6.01	TCGA.BH.A0GY.01	TCGA.BH.A0BA.01	TCGA.B6.A0RM.01	TCGA.A2.A0SU.01	TCGA.E2.A15J.01	TCGA.E2.A1BC.01	TCGA.A8.A07F.01	TCGA.E2.A15O.01	TCGA.E2.A14Z.01	TCGA.BH.A0BM.01	TCGA.BH.A0HK.01	TCGA.BH.A0H7.01	TCGA.A2.A0YL.01	TCGA.BH.A0BP.01	TCGA.AR.A1AS.01	TCGA.E2.A14Q.01	TCGA.E2.A10E.01	TCGA.AN.A0XO.01	TCGA.E2.A15P.01	TCGA.B6.A0X0.01	TCGA.A2.A04N.01	TCGA.A8.A091.01	TCGA.A8.A099.01	TCGA.B6.A0RQ.01	TCGA.A8.A09I.01	TCGA.A8.A09M.01	TCGA.A8.A082.01	TCGA.E2.A14W.01	TCGA.BH.A18L.01	TCGA.A8.A06N.01	TCGA.AR.A0TT.01	TCGA.A8.A07W.01	TCGA.AO.A03O.01	TCGA.E2.A14O.01	TCGA.BH.A0BF.01	TCGA.AN.A041.01	TCGA.E2.A10A.01	TCGA.AR.A0TY.01	TCGA.E2.A107.01	TCGA.A2.A0YH.01	TCGA.E2.A109.01	TCGA.BH.A18F.01	TCGA.AN.A0FF.01	TCGA.A8.A09R.01	TCGA.C8.A12M.01	TCGA.AN.A0AM.01	TCGA.AN.A0AS.01
AMPK_pT172	1.039875766	0.07722065	0.149119684	0.685603393	0.36691209	0.529963524	0.756124139	1.288968473	0.974136512	0.494803408	1.08332484	0.401666746	0.948913059	0.311148242	-0.050134936	1.400361122	0.815905335	-0.680214936	1.239617871	0.282239914	1.032533944	1.335749886	-0.720104729	0.500329168	0.692473087	-0.091112565	0.897489761	0.970223422	1.408440674	2.090383688	0.764375325	1.015821464	0.958354533	0.760758706	0.737419925	1.450615505	1.466629198	1.810628654	1.009111087	1.237423255	1.389171462	0.876234829	1.090314392	1.54585527	0.834082186	0.491345844	-0.173740307	0.888616096	0.562796381	1.700858352	1.835578655	1.279451593	1.180573385	0.851256622	0.165604002	-0.527614556	1.282657609	1.131219209	0.0811877320000001	1.626565981	1.633355878	1.503160945	1.212392626	0.957824783	1.134997032	0.25822694	1.296489765	0.186017211	0.708869758	1.462641769	0.875640764	1.281099582	0.77017136	0.970004765	0.982392831	0.620526396	0.44632282	-0.099007885	1.397502957	0.318190363	1.052468073	1.137210975	0.76327652	1.211532821	0.686745301	-0.00980322900000002	0.0715622549999999	0.700334853	1.608252834	1.245120239	1.118337915	0.636629422	0.769576039	0.056271414
Rad50	0.253017858	-0.038186232	-0.107167096	-0.0878370079999999	0.0363161839999999	-0.124192048	-0.120700153	0.184916896	-0.020377281	-0.146893634	-0.00439698599999983	0.260369551	0.230778284	-0.013709437	-0.108600066	-0.286081212	0.046466809	-0.0232275769999999	-0.125684155	0.262214488	0.397951855	0.330120243	-0.259373591	-0.01116158	0.100801633	0.064950248	-0.038543396	0.0303323999999998	0.514449559	0.989651345	0.00234269999999999	-0.0193326679999997	0.120171563	0.184884456	0.035053811	0.067916883	0.401640768	0.58808838	0.165058115	0.299042817	0.454452014	0.329495802	0.315743869	0.201400695	0.181148797	-0.054161742	0.25269872	0.270774094	-0.00513014000000001	0.504875294	0.138812803	0.284786573	0.161752963	0.476952942	-0.038126909	0.478084324	0.157423345	-0.186398959	0.3349992	0.085002951	-0.061811719	0.214370977	0.588730171	0.00693553499999999	0.209530168	0.369966129	0.62924553	0.131186486	0.056387454	0.430288641	0.227603216	0.175964268	0.0323009779999999	-0.0530535000000001	0.454949074	0.419910943	0.1794146	0.121947594	-0.058632728	-0.210251523	0.520170809	0.249603513	0.124873941	0.289031275	0.202509031	0.029278274	0.0289043159999999	0.425139899	0.510963077	0.220141117	0.049027552	0.653244354	-0.000117386999999969	0.109490836
Bcl.2	-2.008241014	-1.989087098	-2.349504509	-2.0181644	-2.517065925	-2.548901264	-2.683368646	-2.203185951	-1.860099961	-0.888700018	-1.760418725	-2.849569391	-1.488085788	-1.840652385	-3.06946894	-2.327266933	-1.043110384	-2.455098869	0.162240934	-1.592370351	-1.150126192	-2.7309733	-2.993907956	-1.606466699	-2.402017329	-0.585268834	-2.348942679	-2.231886185	1.486155524	-0.0298181700000002	-1.121567028	-0.0160795369999998	-0.99808788	-0.359212224	-0.50943514	-1.17023815	-0.19977344	0.863418729	-1.530291717	-1.573957554	0.192189578	-0.381788665	-0.364992943	0.034164447	-1.003232155	-1.02808435	-0.678553662	-1.71285704	-0.753795551	-0.399264773	-0.140776413	-0.0305063460000001	-0.476178359	-0.826429945	-0.151630077	-1.680686245	-1.000457977	0.136514527	-1.739924485	-1.014914869	-0.090168689	-1.203942865	-0.686440596	-1.750321131	-0.250639973	0.0654960519999996	-0.13374601	-1.030947076	0.233365114	0.194725745	-0.997726401	-1.801392552	-0.455850709	-0.598099057	0.120803924	-0.352429386	-0.961139001	-1.815681515	-1.699105146	-2.194857338	-1.275631617	-0.708156236	-0.614647791	-0.460233238	-0.420227546	-1.329531977	-2.188417429	-1.956299143	-0.613861269	-0.372434639	-1.462317024	-1.911703213	-1.154085195	-1.362075362
PR	-4.067195322	-4.161714206	-3.977431468	-4.076613897	-4.180315276	-4.186239502	-4.251079601	-4.249193577	-4.129230403	-4.307459198	-3.946194921	-4.318429638	-4.122063324	-4.499551078	-3.254561629	-3.226904775	-4.389432079	-4.336829306	-4.028551644	-4.217840384	-3.570462337	-4.504615769	-4.372175519	-4.081361459	-4.415389438	-3.947455217	-4.24990538	-4.321656869	-1.470935701	-0.188503822	0.517498223	0.771632746	-0.343263344	-1.455082231	1.042669755	-2.959032382	0.217447967	1.561250488	-1.267113244	-3.435350924	3.279689835	1.328940021	-0.775215149	-1.169324526	0.0387782	0.208436595	-3.669770887	1.638289487	-3.334276307	0.110089433	-1.226946774	-0.0157415200000001	0.611654376	1.948904476	0.319869697	1.51806377	-4.035981892	-3.898872026	-2.6875564	0.641718445	-4.257469408	1.337090333	1.317118645	-3.222961498	0.466434416	-3.972272852	1.17888918	0.23304108	-3.812717406	1.479187712	-0.762616598	-4.386678831	-1.485214228	0.179861098	0.777780381	-0.034766311	-3.749616354	-4.491667067	-2.951862435	-0.64567827	2.305170047	-2.518425083	-4.144228083	0.325782493	-4.30289103	-4.096773478	-1.650850812	-3.823792883	-1.969524746	0.824780241	-2.807576107	-3.947212833	-4.266996213	-3.974900339
DJ.1	0.227207802	0.265031113	0.449244909	0.150081832	0.608856266	0.469971858	1.002042701	0.188827314	0.996500977	0.352674125	0.530465754	0.796696327	-0.202764581	0.269512754	2.081777003	0.056183535	0.419696132	-0.047476981	0.71958955	0.656343938	0.267380016	0.060776428	-0.693259467	0.794328528	0.221974677	0.568576284	0.498485578	0.131979474	0.649031768	1.277829225	0.617261711	1.248679046	0.774109144	0.950611627	0.768394364	0.672981926	0.640756217	1.371170946	0.470607083	0.699648871	1.344633411	0.581899175	1.199107284	1.350971307	0.518528584	1.036610285	0.361230495	0.399176874	0.638070862	1.18641612	0.589248365	1.02499104	1.171009535	0.557006437	0.447407449	1.177653906	1.048938478	0.985707562	0.251909556	0.931213906	1.074492552	0.891777092	1.235414678	0.294903569	0.810823647	1.064801518	0.752495505	0.868871367	0.700747781	0.826510153	1.040568503	0.156740564	0.197120793	0.775314281	0.904785684	0.86365759	0.977281739	0.333866307	0.377654783	0.429520351	1.170549731	0.561195071	0.502466625	0.370105756	0.412985444	0.778193534	0.151790698	0.723879917	1.107784944	0.871508448	0.366727686	1.33293345	0.375250056	0.463365324
JNK2	-0.938923585	-0.967930033	-0.922665367	-0.938906118	-0.763862497	-0.915943842	-0.622134211	-1.001146172	-1.020495673	-0.586104	-1.219745402	-0.594176644	-1.275432299	-1.723337984	-1.299442726	-0.829869802	-0.763939909	-1.308077699	-1.270150788	-1.244034442	-1.08978019	-1.129311512	-1.734970376	-0.98004811	-1.239141636	-1.022857672	-1.393738911	-1.195646209	-0.692374895	-0.0107420620000003	-0.724322462	-0.601986207	-0.504939669	-0.633561021	0.116746902	-0.885335868	-0.208454332	-0.25519491	-0.985612132	-0.657188127	-0.49588227	-0.549464906	-0.427091503	-0.714064725	-0.632355833	-0.651960972	-1.348959188	-0.848773796	-0.642727538	-0.73356212	-0.16460504	-0.648397831	-0.78239797	-0.691254188	-0.945188533	-1.083727136	-0.918452843	-0.775329459	-1.251735219	-0.440080799	-0.753288865	-0.496849954	-0.356931211	-0.776172955	-0.515826837	-0.324328428	-0.707928573	-0.900453271	-0.645691905	-0.29169419	-0.481477217	-0.62465728	-0.698500491	-0.405878313	-0.867089343	-0.985959145	-1.273233035	-1.008921863	-0.859343031	-0.64604619	-0.044755957	-1.123751749	-0.897470179	-0.07037194	-1.314072249	-1.019001523	-1.188195707	-0.824973327	-0.0699627930000002	-0.323889791	-0.405271915	-0.640585819	-0.630073898	-0.714171506
IRS1	0.321277878	0.472072975	0.200005962	0.229768609	0.459384076	0.183462556	0.251845886	0.315319222	0.184456591	0.337413072	0.325331843	0.355106863	-0.00135114999999997	-0.0199016570000001	0.44722535	0.0639823209999999	0.12010431	0.0668571410000001	-0.0282763910000001	-0.09773845	0.258058607	0.240805233	0.286745503	0.0958714190000001	0.340051373	0.248731288	0.565126626	0.259459825	0.45159754	0.34771476	0.594477417	0.373835732	0.912827842	0.319198325	0.920151812	0.329819041	0.114511572	0.304180423	0.270106308	0.272321	0.393349471	0.516834817	0.208439817	0.310350269	0.129395643	0.362579636	0.405178662	0.407698106	0.51267284	0.614180818	0.368941958	0.932893505	0.384266207	0.151547579	0.838840578	0.266568403	0.193566633	0.623687881	0.725420082	0.307343631	0.357838915	0.316864466	0.422594494	0.15324223	0.35400073	0.0924613259999997	0.351662856	0.179596259	0.666564961	0.019123762	0.355021656	0.353904318	0.228661559	0.633366836	0.283729171	1.157740002	0.352946987	0.718471643	0.228107639	0.162746435	0.29133894	0.505292691	0.303702846	0.647754878	0.202309958	0.148417114	0.6590753	0.264799551	0.368608199	0.390982622	0.716808092	0.700160656	1.177054382	0.66241511
XIAP	-1.336404601	-1.387403128	-1.301917543	-1.665275352	-1.255564209	-1.555467529	-1.068968776	-1.341464337	-0.896242886	-1.519493695	-1.241949874	-1.462289088	-1.733038887	-1.4981149	-1.670299091	-1.673429554	-1.326188024	-1.272213196	-1.679471926	-1.481977399	-1.453282112	-1.41580936	-1.596588522	-1.488972299	-1.270259165	-1.577297468	-1.38045614	-1.421467573	-1.28573937	-1.294511051	-1.217461204	-1.50038854	-1.165881496	-1.493670671	-1.239280486	-1.21794686	-1.023736752	-1.286220699	-1.61160306	-1.452259743	-1.471226184	-1.221605215	-1.243358101	-1.554528497	-1.221569448	-1.464962634	-1.270684161	-1.168178478	-1.127348565	-1.291289633	-1.296838224	-1.361787981	-1.492998121	-1.407562579	-1.41759999	-1.263039712	-1.354033944	-1.203932638	-1.151113225	-1.116825733	-1.184287573	-1.199886789	-1.256114744	-1.106016185	-1.159739841	-1.304831179	-1.352592516	-1.670671253	-1.429504467	-1.025098485	-1.317953137	-1.254815874	-1.484147596	-1.54398351	-1.109097584	-1.186195782	-1.818267136	-1.587859297	-1.514199087	-1.304193479	-0.732906509	-1.41448539	-1.514728025	-1.410080653	-1.544322573	-0.991907788	-1.426494986	-1.422592744	-1.190149969	-1.396833781	-1.182268626	-1.182380521	-1.397945791	-1.314654497
MEK1	1.370826363	0.931802623	0.545340146	0.982885756	1.06351514	0.390199844	1.526175082	0.983908117	0.417298821	0.92471038	2.013456753	0.75629521	-0.210407878	-0.245001099	0.275817406	0.79169732	1.398327765	0.776024973	1.134585076	0.845217563	1.16003498	1.302907707	-0.174872635	1.186950995	0.756158482	1.234900711	0.586045119	0.97566644	1.372977453	1.412423863	0.998228954	0.996275622	1.301834213	1.191411253	1.301956153	0.748971405	1.285248971	0.60061466	0.935377609	1.488204591	0.514966022	0.348707391	0.796455019	0.705403835	1.162750566	0.900592678	0.562377154	1.062305912	0.843315352	-0.118169936	1.822176753	0.7458812	0.998086252	0.967636191	0.756021013	1.086967422	0.756882819	0.794751672	0.632501183	0.995293983	1.676761644	0.703956336	0.574542843	0.798726734	1.033526027	0.782081499	0.545054678	1.195867077	0.703276348	1.088100486	0.678930665	0.886148596	1.303757589	1.208654512	-0.27342536	1.013348722	0.976181194	0.205559997	0.954628283	1.036297002	0.948507724	0.868244358	0.783872295	1.195488631	1.093713039	-0.197226033	0.964495603	0.957921936	0.994860309	0.609976367	1.1736084	0.993697202	0.851871508	1.224204841
PI3K.p110.alpha	-2.202165375	-2.418550381	-2.497587012	-2.416895588	-2.750201719	-2.668688095	-2.898631311	-2.598203348	-2.179436475	-2.330238686	-2.64497715	-2.657094763	-2.084588134	-2.336691514	-2.279989872	0.798995991	-2.305386968	-2.405249682	-2.471891082	-2.464460508	-1.904176721	-2.068171442	-2.574562077	-2.603742016	-2.23533716	-2.640261917	-2.363523828	-2.371072893	-1.661154362	-2.102455678	-2.220798118	-2.363523828	-1.820191748	-2.527987502	-2.028118103	-2.363523828	-2.059824867	-2.420632068	-2.140065882	-2.197677858	-2.040676896	-2.371594221	-2.28178464	-2.409800191	-2.224745747	-2.383003492	-2.570833079	-2.007570598	-2.60483198	-2.269825079	-2.053425115	-2.562907142	-2.193045931	-2.626222615	-2.641761375	-2.216212791	-2.321391687	-2.392639936	-2.775740838	-2.326825205	-2.379642479	-2.311430607	-2.205649587	-2.499865146	-2.402787982	-2.418313664	-2.457343287	-2.638810597	-2.479237872	-2.681633522	-2.412819516	-2.462493729	-2.155299246	-2.335342013	-2.068544685	-2.391112152	-2.549953961	-2.428921357	-2.291666807	-2.072941887	-1.914435838	-2.329056174	-2.389706449	-2.054337671	-2.330342839	-2.591865844	-2.638082351	-2.181132108	-2.368809862	-2.28314543	-2.476832957	-2.035081895	-2.325018151	-2.284379482
Smad3	-1.107327205	-1.773983124	-1.768817276	-1.613599616	-1.70602722	-1.547472444	-1.7418843	-1.729285421	-1.548009274	-1.518542154	-1.78149714	-1.658784792	-1.59847887	-1.426646516	-1.652115098	-1.774028895	-1.41655404	-1.582205392	-1.29849149	-1.566368571	-1.531952084	-1.467697203	-1.64755165	-1.414835181	-1.427926734	-1.362002544	-1.606992461	-1.577661373	-0.612246569	-1.101834398	-1.498872985	-1.319075801	-0.981613433	-1.438163566	-1.183855767	-1.466762664	-1.016730942	-1.086672039	-1.178700754	-1.10790364	-1.305677918	-1.539343546	-1.411309977	-1.289347426	-1.129007864	-0.978479876	-1.552333844	-1.442992878	-1.453143462	-1.257528235	-1.159654472	-1.572065219	-1.25441561	-1.470798509	-1.321244706	-1.520934943	-1.431517872	-1.254147867	-1.281941295	-1.383329722	-0.969803339	-1.458728562	-1.432462876	-1.260946198	-1.342003862	-1.389028965	-1.579360117	-1.582037616	-1.09262284	-1.228188217	-1.432117243	-1.356697303	-0.850865833	-1.5472379	-1.281177986	-0.779618582	-1.279721062	-1.518282679	-1.10828417	-1.324023121	-0.86579976	-1.404596845	-1.430463708	-0.824445993	-1.480662531	-1.578523462	-1.462314724	-1.018103009	-1.409257887	-1.62013836	-1.350604469	-0.806356324	-0.949886666	-1.442358905
NF2	0.322880692	-0.206835877	0.01907569	-0.102850315	-0.0332077460000001	0.205153507	0.176991746	0.112968749	0.208656268	-0.202801729	0.0118407530000002	0.291080165	0.264871239	-0.101169564	0.58385239	0.745521476	0.06813358	0.135488016	0.194638315	0.04582838	-0.209521242	-0.042572057	-0.117395207	0.028646653	-0.129139005	-0.154526113	0.025692925	-0.0130968470000002	0.217915396	0.31632194	0.037212021	-0.124244822	0.27695383	0.0973623630000001	-0.0131955199999999	-0.033425375	0.427448254	0.420165165	-0.264786141	0.102930694	0.371544236	0.083520413	0.783101759	0.123222794	-0.21474265	-0.067819411	0.0621659750000001	-0.324190359	-0.545314458	0.262129303	-0.0176549220000001	0.276506434	0.134659863	-0.0875460820000001	-0.179576571	0.156651025	0.309480798	0.271067306	-0.508511696	0.295304091	0.234028185	-0.0959980800000001	0.179202955	0.317785534	-0.200185056	0.0438331459999997	0.515410593	-0.0627559680000001	0.339937147	0.554519192	0.172316826	0.481815716	0.217870767	0.177066992	0.091552273	-0.352152515	-0.156915213	0.15695827	-0.300491547	0.561800031	-0.301379063	0.181587126	-0.205698814	-0.102650805	-0.205897582	-0.083037895	0.00645031799999984	0.28129807	0.0869156799999999	-0.037118112	-0.20701184	0.393649845	0.25884475	0.180255005
ERK2	3.083466713	2.974225809	3.560413951	3.374162109	3.6081345	3.382348091	2.63398518	3.344168619	3.420679563	3.814995593	4.073361938	3.809831931	3.347151753	3.348449234	3.576291693	3.463085243	3.667701687	3.280971869	4.197346952	3.322482887	3.537609131	3.314876256	3.634162522	2.563198545	3.591286733	2.261068007	3.449457825	2.930700208	2.802857318	4.115696454	3.392723611	2.282068989	4.250383089	2.661004584	3.82802438	3.266597563	4.107405257	3.226358267	2.830263273	3.611180518	3.52885081	2.839142166	4.102036234	3.057816559	3.732950053	1.720135022	3.960260162	2.829333892	2.713251192	3.489912962	3.656773077	3.380736381	3.352100047	3.251580964	3.553922268	3.260106078	4.365322814	3.412301279	2.626716615	3.518597053	3.599816947	3.296752855	3.226092466	3.235075596	3.043724967	3.562802047	3.592790118	3.390350093	3.665328345	3.542780639	3.586565444	3.744242954	3.357023795	3.839067668	3.919230623	2.707427279	2.962530191	3.592196768	3.443376673	3.855005773	3.858315741	3.048245826	3.644994388	2.499391144	2.638220388	3.577567701	3.5955187	3.566626086	3.828242385	3.140387452	2.939421598	2.780964994	3.373061877	3.396437746
STAT5.alpha	0.64018483	0.450352146	-0.164099346	0.354881494	0.841321297	-1.021147727	-1.430826584	1.571877819	0.560769781	0.702821949	1.161435581	0.766105255	2.015960482	1.135452478	0.084992916	0.529168107	1.818862755	0.028050109	-0.0382940980000001	0.420811495	1.587525636	0.709731675	1.770512654	0.0910885720000001	1.596085489	-0.0368187170000001	0.993007417	1.145062293	-0.16197313	0.380420482	1.76335221	-0.196581549	1.553764682	-0.075411559	1.115766174	0.33360553	1.127905072	0.959842954	-0.0785720870000001	1.3010724	1.787930059	1.082639307	0.759213232	-0.369156918	0.739068939	0.514600694	0.818338318	0.805578302	0.387061823	0.940851927	1.180294283	1.581070603	1.439125376	0.785932717	0.386865378	-0.043067577	0.830887512	0.297889913	0.307276077	0.966169638	0.410209934	0.328920661	0.115184161	0.909442299	0.141955818	0.861350811	1.0029126	0.164646616	0.557822854	1.066245138	0.140610092	0.293918241	1.029956314	2.08151119	0.926025868	0.267799658	0.259682753	1.052224637	1.306732812	1.53021008	0.37083344	0.930095374	0.545169508	0.809270212	-0.078929213	0.260558397	1.259070527	0.140838907	0.848838731	1.145666029	2.228163915	0.159069506	0.928288887	0.318324749
Transglutaminase	1.54637208	1.212166778	1.256412762	1.444873928	0.714380002	1.639955684	1.153344859	1.531639603	1.273993336	1.436188763	1.870819728	1.665265131	1.413061809	1.293976439	1.347606779	1.91933033	1.281696196	1.786241264	1.287348764	1.683244148	1.231107212	1.701669322	1.319780077	1.222379835	1.106718087	1.141295368	1.630701815	1.49433407	0.903317238	1.175119638	0.9827159	0.746822188	0.928313093	0.916805926	1.863584362	1.282759679	1.011917746	1.521897977	1.138327422	1.370318725	1.371113067	1.158931501	1.11037012	1.352342348	1.021476044	1.343517768	1.359798704	1.140025085	0.65182691	1.537669351	1.40788753	1.891031213	0.652892727	1.145986414	1.101337903	1.156762795	1.322020785	0.819817839	1.093531956	1.151186071	1.096404322	0.964166718	1.117873813	1.4771226	1.060843807	1.000221277	1.288699747	1.200101771	0.98087906	1.214530024	1.240197538	1.830983116	1.602563094	1.070489397	1.278891576	0.982904699	1.27207127	1.502976933	1.827361862	1.309466025	1.505918175	1.392093974	1.188673026	1.299138437	1.197199125	0.891247424	1.234237907	1.369226758	1.065635121	1.178733049	1.279740123	1.064905109	1.833710368	1.85660829
ATM	1.397999601	1.388404989	-0.181614777	0.495350435	0.966645232	0.091500025	0.273982103	1.138923999	0.832032747	0.761012978	1.714750743	1.023310952	1.613109558	1.156154124	0.79875947	0.94841853	2.303697239	1.377010191	1.023981337	0.804907221	1.518333201	0.863689438	-0.335431095	0.946312717	0.895117545	1.265141653	1.085437138	1.275116317	-0.211983249	1.495446166	0.77390588	0.0654504870000003	1.021540308	1.498524649	1.36915559	0.70216562	1.188118721	1.699376545	0.370992186	1.023706449	0.683496069	0.969040253	1.283779377	0.537617532	0.891755496	-0.454033042	1.559948842	1.123453702	0.249729642	0.9857345	0.769101889	1.206388068	0.598052749	1.428747136	0.882911747	0.603036909	1.013924784	0.239623179	-0.000618974999999966	0.987186735	0.166872939	0.675643182	0.635038636	0.450030214	0.656546652	0.558990524	1.835027359	0.147536657	0.711717077	-0.0864028170000001	0.25966254	0.501269099	0.84309671	1.174115659	1.76887658	0.379431103	0.069258127	1.180759923	0.424245304	0.550732586	0.126466937	1.474247293	-1.004482272	0.582233585	0.891989077	0.181437715	0.594427123	0.987025661	0.763170469	1.909064636	0.901039816	1.028979157	1.048329392	0.680439044
Syk	0.414607421	0.850183584	-0.935152471	0.506704506	0.128334894	0.257650523	-0.467214086	0.393295579	-0.115323219	0.824564804	0.955121652	1.296686967	1.500658241	0.553789098	-0.204441415	1.919740035	1.843780192	0.13991487	1.288669875	0.807236857	1.334456735	0.772924941	-1.208398853	1.002840069	0.744746327	1.528556885	0.134845529	0.53472078	0.645767692	0.901797967	-0.25661974	0.0228624920000002	1.122524888	0.544450588	0.70888392	-0.0463758440000001	-0.0827479930000001	-0.3474844	-0.474471662	1.159983164	-1.043598558	0.263182775	-0.19347591	-0.51864108	0.166350267	-0.0726965449999999	0.432182118	0.01432579	-1.382994991	-0.911297183	0.538969273	0.109142256	-0.615818916	0.188860667	-0.00710894000000001	-0.468459212	-0.0141005589999999	0.929773779	-0.947499704	0.170557455	-0.050610979	-0.485259717	-0.493676384	-0.141343438	-0.519885857	0.328433748	0.201517457	-0.224877347	-0.472376614	-0.219469321	-1.516492746	0.607698194	1.076457443	0.65483832	-0.284310513	-0.194839357	-0.559976497	1.366577938	0.137161247	0.230975579	-0.68764785	0.766006996	-0.166235555	0.687349686	-0.426600023	-0.983326724	0.223790331	-0.538291353	-0.243329113	0.247403462	0.781617166	-1.119759199	0.377515244	0.546002413
RBM3	1.389122423	1.003155552	1.922511712	1.224442488	0.353875883	1.72163108	1.185344566	1.223050263	1.456608631	1.171639048	1.634973039	0.690348522	1.928994955	1.590773743	1.348312156	1.750472964	1.252385178	1.258061971	0.512187255	1.035213385	1.012891035	1.486407712	2.075974342	1.12356118	-0.0703481620000002	2.008286795	0.772243276	0.900670697	2.043775398	2.728631556	1.375648468	1.66069717	1.843232477	1.509951059	2.608630607	0.99630841	1.494063225	1.002701383	0.982925681	1.020578689	0.738084772	1.407632852	1.616185925	1.513435078	0.832229204	0.710506353	0.674549481	1.491502352	0.711981667	0.978764383	2.426978676	0.892088143	1.041761253	0.752831138	1.096526865	0.968094559	1.282415265	0.876374361	0.77711146	1.377747877	2.042472384	1.325242378	1.466656675	0.826043859	0.500218989	0.367256806	0.987543653	1.354156104	1.678222033	1.083372233	0.517957973	2.017009804	1.060312437	2.54211708	1.4222726	0.667378228	0.723299404	3.246876014	1.245866433	2.556406738	1.434700662	1.313866576	1.327649304	0.907259653	2.102221191	0.979277199	1.629918141	1.355117251	1.119723096	1.741824623	1.630103267	0.898332003	1.345521437	1.499298426
