TCGA.C8.A12P.01	TCGA.A8.A08X.01	TCGA.AN.A0FV.01	TCGA.A8.A076.01	TCGA.A8.A09G.01	TCGA.A2.A04W.01	TCGA.BH.A0EE.01	TCGA.AO.A0JE.01	TCGA.C8.A12Q.01	TCGA.A8.A07I.01	TCGA.A8.A094.01	TCGA.E2.A159.01	TCGA.AN.A04D.01	TCGA.B6.A0IQ.01	TCGA.AN.A0FL.01	TCGA.A2.A04P.01	TCGA.AR.A0TS.01	TCGA.AN.A0XU.01	TCGA.AR.A0TP.01	TCGA.BH.A0E0.01	TCGA.A2.A0SX.01	TCGA.BH.A18V.01	TCGA.AO.A12F.01	TCGA.AR.A1AJ.01	TCGA.A2.A0YM.01	TCGA.A2.A0ST.01	TCGA.A2.A0CM.01	TCGA.C8.A134.01	TCGA.AN.A0XT.01	TCGA.BH.A0BJ.01	TCGA.A1.A0SH.01	TCGA.BH.A0H6.01	TCGA.AR.A1AK.01	TCGA.BH.A18H.01	TCGA.BH.A0BV.01	TCGA.C8.A132.01	TCGA.A2.A0YI.01	TCGA.A2.A0CQ.01	TCGA.BH.A0B4.01	TCGA.BH.A0DP.01	TCGA.BH.A0E7.01	TCGA.AO.A12A.01	TCGA.BH.A0BS.01	TCGA.BH.A0BQ.01	TCGA.A2.A0EV.01	TCGA.A8.A0A4.01	TCGA.E2.A1B6.01	TCGA.BH.A0GY.01	TCGA.BH.A0BA.01	TCGA.B6.A0RM.01	TCGA.A2.A0SU.01	TCGA.E2.A15J.01	TCGA.E2.A1BC.01	TCGA.A8.A07F.01	TCGA.E2.A15O.01	TCGA.E2.A14Z.01	TCGA.BH.A0BM.01	TCGA.BH.A0HK.01	TCGA.BH.A0H7.01	TCGA.A2.A0YL.01	TCGA.BH.A0BP.01	TCGA.AR.A1AS.01	TCGA.E2.A14Q.01	TCGA.E2.A10E.01	TCGA.AN.A0XO.01	TCGA.E2.A15P.01	TCGA.B6.A0X0.01	TCGA.A2.A04N.01	TCGA.A8.A091.01	TCGA.A8.A099.01	TCGA.B6.A0RQ.01	TCGA.A8.A09I.01	TCGA.A8.A09M.01	TCGA.A8.A082.01	TCGA.E2.A14W.01	TCGA.BH.A18L.01	TCGA.A8.A06N.01	TCGA.AR.A0TT.01	TCGA.A8.A07W.01	TCGA.AO.A03O.01	TCGA.E2.A14O.01	TCGA.BH.A0BF.01	TCGA.AN.A041.01	TCGA.E2.A10A.01	TCGA.AR.A0TY.01	TCGA.E2.A107.01	TCGA.A2.A0YH.01	TCGA.E2.A109.01	TCGA.BH.A18F.01	TCGA.AN.A0FF.01	TCGA.A8.A09R.01	TCGA.C8.A12M.01	TCGA.AN.A0AM.01	TCGA.AN.A0AS.01
Amp_69	-0.27786	0.01157	0.54945	0.042165	0.01433	-0.084863	-0.57051	0.11991	0.16756	0.050335	-0.41157	-0.20374	0.74005	-0.36011	0.70726	1.1788	0.084498	0.2627	-0.26352	-0.40469	-0.10303	-0.41918	0.76044	-0.14361	0.70732	-0.0098935	0.20976	0.0049969	-0.0011185	0.016442	0.4901	0.016358	0.76588	0.24927	0.16478	-0.37347	-0.05037	-0.02603	1.6398	-0.36159	0.026935	-0.040378	0.013074	-0.01519	0.96757	0.016896	0.049966	-0.017988	-0.36967	-0.003645	0.50684	-0.0059522	-0.0012473	-0.0016885	-0.0096806	-0.27117	-0.005814	0.027216	0.20141	-0.014228	0.36821	0.040966	0.0090312	-0.020412	0.067232	-0.027389	0.017916	0.064225	0.016857	0.05566	-0.01813	0.037076	1.1464	0.062937	1.7415	1.058	1.0744	-0.038444	0.84179	0.035947	0.44494	0.49078	0.79637	-0.046251	2.5745	0.26911	0.10482	2.2011	-0.48181	-0.00038708	1.0492	1.915	1.3302	-0.41476
Amp_70	-0.27786	0.01157	0.48487	-0.063435	0.01433	-0.084863	-0.60119	0.11991	0.16756	0.039563	-0.41157	-0.20374	0.74005	0.14935	0.70726	1.1788	0.084498	0.97812	0.086551	-0.4565	-0.10303	-0.39144	0.1431	-0.14361	0.70732	-0.0098935	0.20976	-0.13858	0.66732	0.016442	0.4901	0.016358	0.72453	0.24927	0.16478	-0.4114	-0.05037	-0.02603	1.6398	-0.36159	0.026935	-0.040378	0.013074	-0.01519	0.96757	0.016896	0.049966	-0.017988	-0.010469	-0.003645	0.50684	-0.0059522	-0.0012473	-0.0016885	-0.0096806	-0.27117	-0.005814	0.027216	0.20141	-0.014228	0.36821	0.040966	0.0090312	-0.020412	0.067232	-0.068663	0.033106	0.064225	0.016857	0.05566	-0.01813	0.037076	1.1464	0.062937	2.2	1.058	1.0744	0.65903	0.84179	0.035947	0.44494	0.49078	0.79637	-0.046251	-0.77005	0.26911	0.10482	2.0879	-0.48181	-0.00038708	1.0858	1.9553	5.5486	-0.41476
Amp_71	-0.0063668	0.25355	-0.34241	-0.11783	-0.029448	0.65139	-0.16523	1.7448	-0.029077	0.088959	-0.44318	0.23938	-0.76261	0.14176	0.033267	-0.16652	-0.017941	0.010842	-0.070844	-0.45115	0.11536	-0.37732	0.029747	-0.17853	-0.39664	0.10227	0.057945	-0.20436	-0.0088624	0.33947	0.084935	0.033905	-0.061666	1.7833	0.046584	-0.1431	-0.098286	-0.030677	0.04027	0.013772	0.037924	0.16426	0.020903	-0.0014486	0.10509	0.038065	0.027216	2.472	0.44336	-0.0057196	-0.0046073	0.00069327	-0.011611	0.019048	-0.043892	0.19664	-0.0073339	0.048688	-0.069565	0.038206	3.0686	-0.017182	3.8637	-0.045093	-0.023332	-0.061307	0.043523	0.00055459	0.033267	0.068235	-0.023703	-0.2843	0.0066653	0.10921	-0.019863	0.18253	0.044432	0.92979	0	0.35545	-0.25685	0.053521	-0.24441	-0.11502	-0.0076101	-0.031461	0.35888	-0.36162	-0.23325	-0.0059235	0.077665	-0.41926	0.22931	-0.039122
Amp_72	0.15338	0.3579	0.074819	1.1892	0.0020805	0.22044	-0.57792	0.41697	0.43931	0.035749	0.13658	0.26048	-0.01354	-0.26248	-0.016567	-0.48136	0.036794	0.019643	0	0.40377	0.12653	-0.39633	0.71702	0.058224	0.011958	-0.004783	0.54842	-0.52594	-0.0045793	0.031133	0.034307	0.016918	0.72489	0.16351	0.12258	0.021603	-0.037354	-0.03749	0.059223	-0.0029149	0.015866	0.22189	0.0114	-0.017454	0.32492	0.029325	0.021766	1.427	0.48521	-0.0057196	-0.0058517	-0.0074609	-0.0038779	0.001075	0.73189	-0.0031859	-0.011198	0.015866	1.2041	0.025812	0.47426	0.094367	0.022024	0.040044	0.083268	-0.0095426	0.011937	0.0044749	0.018383	0.041741	-0.0053992	0.69465	1.1303	0.22592	0.024127	1.0983	0.83903	0.422	2.2782	0.45786	0.43311	0.46195	0.11672	-0.034832	0.015447	0.0085092	0.31257	0.13698	-0.0011087	0.0090601	0.45853	0.1971	3.1676	2.2954
Amp_73	0.84731	0.3579	0.090265	1.1892	0.0020805	0.22044	0.47015	0.41697	0.43931	0.035749	1.3226	0.26048	1.2569	0.75681	0.7429	-0.45834	0.036794	0.096316	0	0.40194	0.66641	0.51122	0.82862	0.058224	-0.026006	-0.004783	0.59891	0.23767	-0.0045793	0.016458	0.034307	0.01418	0.74335	0.16351	0.12258	0.021603	-0.037354	-0.03749	1.1046	-0.0029149	0.015866	0.22189	0.0114	-0.017454	0.32492	0.029325	0.021766	3.2942	0.43913	-0.0057196	-0.0058517	-0.0074609	-0.0038779	0.001075	0.73189	-0.0031859	-0.011198	0.015866	1.2126	0.025812	0.47426	0.096165	0.022024	0.02712	0.083268	-0.026714	0.011937	0.0044749	3.7717	0.041741	-0.0053992	0.69465	1.4376	0.042307	0.024127	1.0983	0.83903	0.24243	1.4716	1.2183	0.43311	0.46195	0.089591	-0.049424	0.014609	-0.021475	0.31257	0.77381	-0.0011087	0.0090601	0.46206	0.1971	4.0704	0.064368
Amp_74	0.14816	0.3579	0.031134	2.5697	0.0020805	0.22044	0.47015	0.41697	0.46412	0.035749	0.73057	0.26048	1.2569	0.1495	-0.0011275	-0.45834	0.036794	0.096316	0	0.40194	0.66641	0.56094	0.82862	0.058224	-0.026006	-0.004783	0.59891	0.23767	-0.0045793	0.056206	0.034307	0.01418	0.74335	0.16351	0.12258	0.4582	-0.037354	-0.03749	1.1046	-0.0029149	0.015866	0.22189	0.0114	-0.017454	0.32492	0.029325	0.021766	2.611	0.43913	-0.0057196	-0.0058517	-0.01697	-0.0038779	-0.029101	0.73189	-0.0031859	-0.011198	0.015866	2.9442	0.021603	0.47426	0.096165	0.022024	0.02712	0.083268	-0.026714	0.011067	0.0044749	6	0.041741	-0.0053992	0.69465	1.3314	0.042307	0.024127	1.0983	0.83903	0.24243	1.5459	1.6961	0.43311	0.46195	0.089591	-0.049424	0.70438	-0.021475	0.31257	0.80106	-0.0011087	0.0090601	0.46206	0.17957	0.59188	1.0536
Amp_75	0.14816	0.3579	6	1.1832	0.0020805	0.22044	0.47015	0.41697	0.46412	0.035749	0.17513	0.22037	1.2569	0.1495	-0.023018	0.30022	0.036794	0.53661	0	0.40194	0.66641	0.052631	0.82862	0.058224	-0.026006	-0.004783	0.56615	0.23767	-0.0045793	0	0.034307	0.01418	0.74335	0.16351	0.12258	0.015727	-0.037354	-0.03749	1.1046	-0.0029149	0.015866	0.22189	0.0114	-0.017454	0.32492	0.029325	0.021766	3.413	0.43913	-0.0057196	-0.0058517	-0.01697	-0.0038779	-0.029101	0.73189	-0.030267	-0.011198	0.015866	3.1709	0.021603	0.47426	0.096165	0.022024	0.02712	0.083268	-0.026714	0.011067	0.0044749	5.9906	0.041741	-0.0053992	0.69465	1.3314	0.042307	0.024127	1.0983	0.83903	0.24243	1.5459	3.2162	0.43311	0.46195	1.5718	-0.049424	0.70607	-0.021475	0.31257	1.9748	-0.0011087	0.0090601	0.46206	0.17957	0.63948	0.089289
Amp_76	-0.28632	0.3579	0.046964	2.2863	0.0020805	0.22044	0.47015	0.41697	0.46412	0.035749	0.17513	0.22037	-0.12213	0.1495	-0.027671	0.30022	0.036794	0.53661	-0.024987	0.40194	0.66641	0.052631	0.82862	0.058224	-0.026006	-0.004783	0.56615	0.33415	-0.0045793	0	0.034307	0.01418	0.74335	0.16351	0.12258	-0.43799	-0.037354	-0.03749	1.1046	-0.0029149	0.015866	0.22189	0.0114	-0.017454	0.32492	0.029325	0.021766	3.5479	0.46701	-0.0057196	-0.0058517	-0.01697	-0.0038779	-0.029101	0.73189	-0.030267	-0.011198	0.015866	3.4882	0.021603	0.47426	0.096165	0.022024	0.02712	0.083268	-0.026714	0.011067	0.0044749	5.9906	0.041741	-0.032049	0.69465	1.3314	0.042307	0.024127	1.0983	0.83903	0.24243	1.5459	1.1553	0.43311	0.46195	2.0973	-0.049424	0.70607	-0.021475	0.31257	1.9748	-0.0011087	0.0090601	0.46206	0.17957	0.63948	-0.064508
Amp_77	0.99634	0.3579	0.15969	2.3217	0.0020805	0.22044	0.47015	0.36379	0.46412	0.035749	0.17031	0.22037	-0.12213	0.61281	-0.027671	0.29339	0.036794	0.53661	-0.024987	0.40194	0.66641	0.052631	0.82862	0.058224	-0.026006	-0.004783	0.56615	0.33415	-0.0045793	0	0.034307	0.01418	0.74335	0.13651	0.12258	-0.01106	-0.037354	-0.03749	1.1046	-0.0029149	0.015866	0.22189	0.0114	-0.017454	0.32492	-0.080054	0.021766	3.4265	2.0431	-0.0057196	-0.0058517	-0.01697	-0.0038779	-0.029101	0.73189	-0.030267	-0.011198	0.015866	1.1232	0.021603	0.47426	0.096165	0.022024	0.02712	0.17664	-0.026714	0.011067	0.0044749	2.7299	0.041741	-0.032049	0.68205	1.3314	0.042307	0.024127	1.0983	0.83903	0.24243	1.5459	1.1553	0.43311	0.46195	0.16019	-0.049424	0.70607	-0.021475	0.31257	1.9019	-0.0011087	0.0090601	0.46206	0.17957	0.56863	-0.064508
Del_1	-0.076678	-0.081871	-0.34411	-0.74054	-0.076412	0.19809	0.40844	-0.47402	-0.51107	0.068464	-0.10158	0.22738	-0.78606	-0.079343	0.92878	0.15918	-0.13031	-0.60506	-0.031411	0.004991	0.095363	0.67488	-1.3608	0	0.0066653	-0.05283	0.16149	-0.62446	-0.78531	-0.070824	-0.38705	0.0088253	-0.014861	-0.0042108	-0.27935	-0.18431	-0.48708	-0.011749	-0.40163	-0.0022168	0.019783	-0.25864	0.0038854	-0.0062913	0.00094354	0.040185	0	-0.4467	-0.23928	0	-0.013026	-0.0020784	-0.00035455	-0.5449	-0.78127	0.3198	-0.018628	0.023333	-0.04221	0.012778	-0.32948	0.042266	0.019083	-0.72976	-0.0081624	-0.037218	0.026265	0.0069435	0.021744	-0.78404	0.1202	-0.66419	-0.34602	0.078438	0.020483	-0.21045	0.184	-0.024116	-0.027808	-0.056173	-0.47459	-0.15375	-0.32381	-0.86092	-0.74018	-0.33091	-0.27837	-0.36185	-0.23342	0.0044699	-0.40566	-0.35692	-0.021784	-0.031768
Del_2	-0.076678	-0.081871	-0.33677	-0.71533	-0.076412	-0.096905	0.40844	-0.44846	0.0052349	0.068464	-0.10158	0.22738	-0.78606	-0.47226	-0.85805	-0.36342	-0.13031	-0.30134	-0.07668	0.004991	0.095363	-0.41171	-0.60738	0	0.0066653	-0.05283	0.19117	-0.62446	-0.78531	-0.070824	-0.37403	0.0088253	-0.014861	-0.0042108	-0.27545	-0.18699	-0.48708	-0.011749	-0.39864	-0.0022168	0.019783	-0.25864	0.0038854	-0.0062913	0.00094354	0.040185	0	-0.4467	-0.22919	0	-0.013026	-0.0020784	-0.00035455	-0.51385	-0.76937	-0.31856	-0.0067813	0.028763	-0.04221	0.012778	-0.32948	0.049472	0.0093098	-0.72976	-0.0081624	-0.037218	0.026265	0.0069435	0.021744	-0.78404	0.1202	-0.66419	-0.34602	0.078438	0.020483	-0.21045	0.184	-0.024116	-0.027808	0.010564	-0.48445	-0.15375	-0.32381	-0.85837	-0.71728	-0.33091	-0.27837	-0.31812	-0.23342	0.0044699	-0.40566	-0.35692	-0.051252	-0.031768
Del_3	0.016565	-0.081871	-0.36182	-0.69604	-0.54138	0.25191	0.40844	0.019643	0.01429	-0.69617	-1.0075	0.34453	1.2736	0.10891	0.31113	0.043984	0.23148	-0.026988	-1.5	0.01419	0.088692	-0.43325	0.33853	0	-0.0099565	0.017823	0.19424	0.3348	0.01418	-0.070824	0.026096	0.0088253	-0.014861	-0.0042108	-0.32941	-0.14634	0.42351	-0.011749	-0.43543	-0.0022168	0.019783	-0.19077	0.0038854	-0.0062913	0.00094354	0.023859	0	1.0012	-0.36571	0	-0.013192	-0.0020784	-0.00035455	-0.51385	0.0029802	-0.31856	-0.0067813	0.0067402	-0.04221	0.012778	0.95275	0.020822	-0.0018014	-0.70389	-0.0081624	-0.59595	0.0025246	0	-0.0096806	-0.79723	0.1202	-0.67646	-0.34602	-0.0060712	-0.00069303	-0.21045	0.47799	-0.024116	-0.062493	0.010564	-0.43559	-0.15375	-0.29147	0.164	0.012237	-0.28865	-0.30569	-0.31812	-0.23342	0.0044699	-0.40566	0.024408	-0.22908	-0.031768
Del_4	0.016565	-0.081871	-0.42179	-0.041295	-0.5432	0.25191	0.40844	0.019643	0.01429	-0.71672	-0.43442	0.34453	1.3659	0.10891	1.008	0.025883	0.23148	-0.63651	-0.071924	0.01419	0.088692	-0.43325	0.33853	0	1.2871	0.017823	0.18875	0.10375	0.01418	-0.070824	-0.017938	0.0088253	-0.014861	-0.0042108	-0.2908	-0.14634	0.42176	-0.011749	0.0011093	-0.0022168	0.001318	-0.19077	0.0038854	-0.0062913	0.00094354	-0.63197	-0.025123	1.0012	-0.36571	0	-0.013192	-0.0020784	-0.00035455	-0.51385	0.0029802	-0.31856	-0.64073	0.0067402	-0.04221	0.012778	0.096961	-0.0088532	-0.57328	-0.70389	-0.59604	-0.59595	0.0025246	0	-0.0089906	-0.81884	0.1202	-0.68287	0.17392	-0.0060712	-0.00069303	-0.21045	0.47799	-0.2237	-0.035176	0.010564	-0.41014	-0.15375	-0.29147	0.0282	0	-0.27544	-0.30569	-0.27615	-0.23342	0.0044699	-0.40566	0.024408	-0.23398	-0.031768
Del_5	0.016565	-0.081871	-0.00099008	-0.041295	-0.52696	0.25191	0.40844	0.012618	0.01429	-0.6949	-0.43442	0.34453	-0.0045695	0.031906	0.23132	-0.029955	0.23148	-0.2463	-0.12884	0.01419	-0.012482	-0.43556	-0.29997	0	-0.023086	0.0683	0.18875	0.10375	0.01418	-0.070824	-0.017938	0.0088253	-0.014861	-0.008892	-0.2908	-0.14286	0.42176	-0.011749	0.0011093	-0.0022168	0.001318	-0.19607	0.0038854	-0.0062913	0.00094354	-0.63197	-0.025123	1.0012	-0.36571	0	-0.013192	-0.0020784	0	-0.51385	0.0029802	-0.28061	0.0036076	0.0067402	-0.04221	0.2559	0.096961	-0.0088532	-0.57041	-0.70389	-0.064845	-0.59595	0.0025246	0	-0.0089906	-0.81505	0.1202	-0.68287	0.17392	-0.010001	-0.00069303	-0.21169	0.47799	-0.2237	-0.035176	0.010564	-0.4178	-0.15375	-0.29147	0.0282	0	-0.27544	-0.30569	-0.27615	-0.23342	0.0044699	-0.44522	0.024408	-0.22158	-0.061555
Del_6	0.36019	-0.0076195	0.027477	0	-0.18484	0.13872	-0.284	0.0064933	-0.037672	0	0.16911	0.24384	0.0061583	0.13376	-0.85027	0.3004	0.18066	-0.63405	0.16199	1.1523	0.13687	-0.44083	0.96103	0.055775	-0.020866	0.026999	-0.035851	-0.093535	-0.39384	0.0023368	0.0084777	0.0060424	-0.0057589	-0.36968	-0.62462	-0.028491	-0.014712	-0.016161	0	0.015308	-0.00013862	-0.20538	-0.0062286	-0.0015871	0	-0.0023184	-0.0022035	-0.046849	-0.34198	-0.0012912	-0.002896	-0.0060904	-0.0055614	-0.51704	-0.0014552	-0.0091938	-0.00097017	0	-0.063131	-0.0015243	-0.31564	-0.12415	-0.0049485	0	-0.05752	-0.0020084	-0.0094261	-0.0078863	-0.017803	-0.037082	-0.0043959	0.0025847	-0.095997	-0.016154	-0.49078	-0.022744	-0.06605	-0.016404	-0.05037	-0.026556	-0.46664	0.013074	-0.023367	-0.048748	0.0090312	-0.10646	-0.61806	0.069101	0	0.0018318	-0.026026	-0.063838	0.18844	-0.16948
Del_7	0.00041593	-0.10092	-0.41199	-0.0098973	-0.18484	0.13872	-0.28131	0.0064933	0.009409	-0.011115	0.1713	-0.28857	-0.031241	0.07589	0.77195	0.3267	-0.14	0	-0.027723	-0.4232	0.13895	0.24385	-0.0071958	0.055775	0.17611	0.03092	0.042314	0.033408	-0.37854	0.0094277	-0.0024019	0	0.0067207	-0.061657	-0.2826	-0.028491	0	0.010424	-0.041024	0.015308	-0.0028104	-0.18115	-0.0062286	-0.0015871	0	-0.54455	-0.016929	-0.045179	-0.36906	-0.0012912	0.0071838	0.0016607	0.0046115	-0.52207	0.01113	0.063939	-0.00097017	0	-0.081437	-0.0015243	-0.29757	-0.11455	-0.0036716	0	-0.05752	0.0077783	-0.008657	-0.00097017	-0.023812	-0.037082	7.8165e-05	-0.088904	-0.10089	-0.038909	-0.024723	-0.033523	-0.13441	0.051812	-0.29278	-0.015604	-0.44749	0.015387	0.026734	-0.076318	-0.0016114	-0.090725	-0.27762	-0.28374	0.0072301	0.0018318	-0.038158	-0.066539	0	-0.16948
Del_8	-0.21342	-0.10092	0.016292	0.0062481	-0.21837	0.10848	-0.2812	0.016286	0.009409	-0.017084	-0.116	-0.27667	-0.0076489	0.07589	-0.84747	0.058882	-0.14168	-0.64977	-0.9344	-0.4232	0.13895	0.34465	0.61606	0.055775	0.2253	-0.061784	0.042314	0.033408	-0.37854	-0.0017696	-0.0024019	0	0.0067207	0.055885	-0.27689	-0.11965	0	0.010424	0.01433	0.015308	-0.0028104	-0.18258	-0.0062286	-0.0015871	0	-0.011611	-0.012438	-0.035535	-0.3752	-0.0012912	0.0050011	0.0016607	-0.00055444	-0.52381	0.0039236	-0.33364	-0.00097017	0	0.81245	-0.0015243	0.080456	-0.13787	-0.00065347	0	-0.05752	0.0077783	-0.008657	-0.0023553	-0.016704	-0.037082	-0.0027479	-0.39986	0.52415	-0.018902	-0.024723	-0.015466	-0.043455	0.051812	-0.27918	0.0044411	-0.4547	0.020203	0.026734	-0.076318	-0.70667	-0.09345	-0.29057	-0.30172	0.0098669	0.0018318	-0.015517	-0.066539	0	-0.061823
Del_9	-0.25439	-0.10092	0.049946	0.0062481	-0.21837	0.10848	-0.2812	-0.47099	0.009409	0.028284	-0.116	-0.27667	-0.82187	0.07589	-0.88789	0.0091479	-0.14168	0.10264	-0.96711	-0.4232	0.13895	-0.4708	-0.25588	0.059794	0.2253	-0.061784	0.038778	-0.59214	-0.37854	-0.0017696	-0.44253	0	0.0067207	-0.26653	-0.27689	-0.11965	0	0.010424	0.01433	0.015308	-0.0028104	-0.26996	-0.0062286	-0.0015871	0	-0.011611	-0.012438	-0.072092	-0.15801	-0.0012912	0.0050011	0.0016607	-0.0029834	-0.52381	0.0039236	-0.38145	-0.00097017	0	0.84381	-0.0015243	0.080456	-0.10611	0.0020805	0	-0.05752	0.0077783	-0.008657	-0.0023553	-0.016704	-0.037082	-0.0027479	-0.39986	-0.64678	-0.018902	0.015308	-0.015466	-0.034631	0.051812	-0.27918	-0.14137	-0.51835	0.020203	0.026734	-0.072007	-0.70667	-0.15411	-0.29057	-0.6301	0.0098669	0.0018318	-0.015517	-0.26649	0	-0.061823
Del_10	-0.17929	0.21776	0.016015	0.0072217	-0.0099565	-0.0028429	-0.0088526	-0.47289	-0.47726	-0.0032684	-0.43539	-0.29449	-0.79986	-0.3866	-0.83769	-0.4531	-0.18836	-0.63869	-0.88661	-0.42065	-0.42451	-0.0091525	0.021043	-0.0050738	-0.0029682	-0.010672	-0.20099	-0.5793	-0.77219	-0.2764	-0.4505	-0.0036674	-0.0040995	0.18292	0.062555	0.0012261	0.003191	0.0020805	-0.56457	-0.002579	0	-0.012671	0	0.00040613	-0.0076371	-0.61681	0.036935	-0.017342	0.69179	0.0057868	0.001863	0.0027745	0.0070826	-0.52131	-0.00013862	0.3486	0.0026357	-0.011473	-1.4268	-0.040108	0.11531	0.60864	0.015587	0.00055459	0.18828	0.014609	-0.0078244	-0.0019399	0.22833	0.01925	-0.002138	-0.68332	-0.65287	-0.0081624	-0.64621	-0.22761	-0.51342	-0.14275	-0.078924	0	0.27884	-0.30204	0	0.0071267	-0.68332	0	0.038065	0.11106	-0.21994	-0.0012185	0.21493	0.15747	-0.19551	0.28564
Del_11	-0.10395	0.096308	0.016015	0.0072217	-0.0099565	-0.0028429	-0.0088526	-0.47289	-0.48224	-0.0032684	-0.43539	-0.29449	-0.017391	0.38138	-0.8733	-0.45502	0.06114	-0.21466	-0.0010226	-0.42924	-0.42451	0.006073	0.021043	-0.0050738	-0.0029682	-0.010672	-0.22354	0.077286	-0.77643	-0.2764	-0.0073305	-0.0036674	0.010759	0.18292	0.07429	0.015111	0.003191	0.0020805	-0.5713	-0.002579	-0.010728	0.0051015	0	0.00040613	-0.0076371	0	0.036935	-0.017342	0	0.0057868	0.001863	0.0027745	0.0070826	-0.52131	-0.00013862	0.3486	0.0026357	-0.011473	0.39766	-0.040108	0.10681	0.61283	0.0075751	0.00055459	0.18828	0.020264	-0.0078244	-0.0019399	0.22206	0.01925	-0.002138	-0.69915	-0.65287	-0.0081624	-0.64818	-0.21751	-0.027535	-0.14275	-0.078924	-0.49086	0.27884	-0.31517	0	0.0071267	-0.71604	0	0.038065	0.11106	-0.22316	-0.0012185	0.21493	0.15747	-0.19551	0.21484
Del_12	-0.61287	-0.42669	-0.83665	0.014648	-0.57229	-0.0072678	0.0034687	-0.45404	-0.0050242	-0.012218	-0.49402	-0.29615	-0.79403	-0.41045	-0.005261	-1.3394	-0.016291	-0.65743	-0.025124	-0.42133	-0.45901	-0.38831	-0.63727	-0.00069303	0.011241	-0.1525	-0.15716	-0.088904	-0.77329	-0.30365	-0.0048428	-0.0051485	0.014246	0.096756	-0.28665	-0.091517	0.023426	0.0088049	-0.022058	-0.014228	-0.0071958	-0.17639	-0.011003	0.0014626	-0.0071175	-0.0048925	-0.032996	-0.023653	-0.36435	0.0074559	-0.0018392	0.004719	-0.094856	0.0052404	-0.0031859	0.9555	0.0081959	-0.0080244	0.28822	-0.0085766	-0.2894	-0.028752	-0.010784	0.0086135	0.040892	0.023566	-0.0069396	-0.00041585	0.48303	-0.027398	0.0023581	-0.34527	-0.32658	-0.029971	0.0042463	0.24653	0.5003	0	0.19756	0.54559	-0.46295	-0.16485	-0.28587	0.028341	-0.71319	0.0038205	-0.24411	0.11311	-0.21878	-0.003376	0.040982	0.040751	-0.34202	-0.12149
Del_13	-0.23239	-0.25884	0.00011871	0.016822	-0.57378	-0.24162	0.0034687	0.013213	-0.03576	-0.012218	-1.0585	-0.29615	0.0054139	-0.41466	-0.82855	-0.90572	0.13761	-0.21664	-0.077662	-0.42675	-0.3487	-0.56993	-0.31599	-0.00069303	0.26797	0.035165	-0.14024	-0.55977	-0.79942	-0.37262	-0.014485	-0.0089187	-0.01197	0.074781	-0.28665	-0.15528	0.023426	0.014589	-0.5613	-0.014228	-0.010691	-0.17186	-0.013264	-0.0044619	-0.40354	-0.011045	-0.032996	-0.023653	-0.37345	0.0074559	0.0023202	0.004719	-0.087712	-0.0082003	0.026162	0.030591	0.0081959	-0.014778	0.076029	-0.0085766	-0.33445	-0.027463	-0.60584	0.0086135	0.028846	0.022678	-0.016801	-0.0016629	0.48303	-0.027398	0.0023581	-0.3432	0.31386	-0.046625	0.0030522	0.24653	0.49649	-0.58873	-0.19074	1.039	-0.45961	-0.17234	-0.23097	0.028903	-0.72476	0.0038205	-0.016649	0.10551	-0.22921	-0.003376	-0.41914	0.040751	-0.088577	-0.11286
Del_14	0.50775	-0.28832	-0.41916	-0.66615	-0.00093021	-0.22084	0.15621	-0.041295	0.45457	0.008473	-0.29473	-0.37347	-1.5	-0.71497	-0.87002	-0.34	-0.08255	-0.65024	-0.88383	-0.4315	-0.57901	-0.43173	-0.96459	-0.10697	-0.42484	-0.048585	-0.29756	0.15114	0.019667	0.3043	-0.0095392	-0.0049124	0.38591	0.24647	0.0080812	0.080168	0.0091101	0.001803	-0.01904	0.32672	0	0.29497	-0.0031193	0.038593	0.27451	0.63755	-0.088772	0.016476	0.35196	0.013029	-0.0024874	-0.011373	0.0065597	0.0094632	0.0055529	0.22515	-0.0023007	0.0077248	0.32225	-0.0025781	-0.28358	0.031206	0.0019418	0.048688	0.5784	0.016565	-0.0072159	0.00076967	-0.020687	-0.0086301	0.0070826	0.021367	-0.16802	-0.029972	0.024127	0.72918	0.49857	-0.18698	0.36477	-0.015136	0.40277	0.077862	-0.2949	0.015865	0.013911	0.27888	-0.062764	0	0.018943	-0.0046791	0.43175	-0.74042	0.22993	-0.14901
