TCGA.C8.A12P.01	TCGA.A8.A08X.01	TCGA.AN.A0FV.01	TCGA.A8.A076.01	TCGA.A8.A09G.01	TCGA.A2.A04W.01	TCGA.BH.A0EE.01	TCGA.AO.A0JE.01	TCGA.C8.A12Q.01	TCGA.A8.A07I.01	TCGA.A8.A094.01	TCGA.E2.A159.01	TCGA.AN.A04D.01	TCGA.B6.A0IQ.01	TCGA.AN.A0FL.01	TCGA.A2.A04P.01	TCGA.AR.A0TS.01	TCGA.AN.A0XU.01	TCGA.AR.A0TP.01	TCGA.BH.A0E0.01	TCGA.A2.A0SX.01	TCGA.BH.A18V.01	TCGA.AO.A12F.01	TCGA.AR.A1AJ.01	TCGA.A2.A0YM.01	TCGA.A2.A0ST.01	TCGA.A2.A0CM.01	TCGA.C8.A134.01	TCGA.AN.A0XT.01	TCGA.BH.A0BJ.01	TCGA.A1.A0SH.01	TCGA.BH.A0H6.01	TCGA.AR.A1AK.01	TCGA.BH.A18H.01	TCGA.BH.A0BV.01	TCGA.C8.A132.01	TCGA.A2.A0YI.01	TCGA.A2.A0CQ.01	TCGA.BH.A0B4.01	TCGA.BH.A0DP.01	TCGA.BH.A0E7.01	TCGA.AO.A12A.01	TCGA.BH.A0BS.01	TCGA.BH.A0BQ.01	TCGA.A2.A0EV.01	TCGA.A8.A0A4.01	TCGA.E2.A1B6.01	TCGA.BH.A0GY.01	TCGA.BH.A0BA.01	TCGA.B6.A0RM.01	TCGA.A2.A0SU.01	TCGA.E2.A15J.01	TCGA.E2.A1BC.01	TCGA.A8.A07F.01	TCGA.E2.A15O.01	TCGA.E2.A14Z.01	TCGA.BH.A0BM.01	TCGA.BH.A0HK.01	TCGA.BH.A0H7.01	TCGA.A2.A0YL.01	TCGA.BH.A0BP.01	TCGA.AR.A1AS.01	TCGA.E2.A14Q.01	TCGA.E2.A10E.01	TCGA.AN.A0XO.01	TCGA.E2.A15P.01	TCGA.B6.A0X0.01	TCGA.A2.A04N.01	TCGA.A8.A091.01	TCGA.A8.A099.01	TCGA.B6.A0RQ.01	TCGA.A8.A09I.01	TCGA.A8.A09M.01	TCGA.A8.A082.01	TCGA.E2.A14W.01	TCGA.BH.A18L.01	TCGA.A8.A06N.01	TCGA.AR.A0TT.01	TCGA.A8.A07W.01	TCGA.AO.A03O.01	TCGA.E2.A14O.01	TCGA.BH.A0BF.01	TCGA.AN.A041.01	TCGA.E2.A10A.01	TCGA.AR.A0TY.01	TCGA.E2.A107.01	TCGA.A2.A0YH.01	TCGA.E2.A109.01	TCGA.BH.A18F.01	TCGA.AN.A0FF.01	TCGA.A8.A09R.01	TCGA.C8.A12M.01	TCGA.AN.A0AM.01	TCGA.AN.A0AS.01
KIAA0574	0.02625	2.47875	-0.293	0.2715	-1.62575	1.893	1.6365	0.82725	-1.587	-0.673	-0.9045	1.7145	1.1645	-0.07725	-0.8635	-0.9375	1.628	-1.2925	2.53225	0.05525	0.17075	-1.7455	3.58625	0.59675	1.4505	-2.1745	-1.273	-2.46175	-1.28275	-0.01875	3.79525	2.58675	-1.67225	-1.344	-0.916	-0.66875	-0.77375	-0.644	-1.5445	0.3075	-0.22675	0.698	1.266	0.7925	0.5455	-2.034	-1.47075	-1.42075	0.33975	1.17825	0.14525	0.88275	1.50875	-1.12375	-1.88375	-1.1105	1.56875	-2.13275	3.1745	-0.1635	-0.05625	-0.92525	-0.54875	-0.2	0.951	-0.28625	-1.812	2.965	-1.295	-0.6035	-1.97325	-1.19025	-1.595	-0.224	1.69225	0.4105	-2.3475	-1.57275	-0.8615	1.4865	1.30675	-0.9735	0.11775	2.32625	-2.10475	-1.666	-0.7705	0.08475	1.3755	-0.9395	3.13725	-1.46525	-0.75875	1.9195
KIAA1189	1.54583333333333	1.43183333333333	2.29983333333333	1.491	0.0835	1.37333333333333	0.4605	1.191	0.688	1.495	1.20966666666667	-0.0673333333333333	0.102833333333333	-0.366	0.4425	0.317333333333333	0.4065	1.24933333333333	0.7	-0.746833333333333	1.40833333333333	0.8005	0.778666666666667	0.690166666666667	0.669833333333333	1.80116666666667	1.64766666666667	0.181833333333333	-0.136166666666667	5e-04	1.94583333333333	2.42183333333333	0.182	0.1405	0.9315	1.0795	0.723	1.23566666666667	0.636	1.5985	1.33733333333333	0.316166666666667	0.716166666666667	1.57166666666667	2.086	-0.761833333333333	1.13016666666667	1.25633333333333	1.09166666666667	-0.0948333333333333	0.65	0.941	0.696	-0.0513333333333333	0.5075	0.852833333333333	0.329833333333333	-0.093	2.14516666666667	-0.254333333333333	0.715333333333333	2.04516666666667	0.0983333333333333	1.3515	1.14983333333333	0.509666666666667	-0.138333333333333	2.15316666666667	-0.1175	0.0146666666666667	-0.515166666666667	1.09266666666667	0.173833333333333	1.513	1.4805	-0.688666666666667	-0.741833333333333	0.7225	3.177	0.0111666666666667	0.333	0.771333333333333	2.14033333333333	1.681	-0.345	-0.246333333333333	-0.0206666666666667	0.628666666666667	0.359666666666667	0.290833333333333	1.99416666666667	-0.091	1.12116666666667	3.80033333333333
KIAA1199	0.1174	1.5625	-0.0619	0.9287	-3.828	-1.071	-3.9352	0.9693	-0.1343	0.2779	0.6333	-0.378	-1.2124	-0.6811	-1.6346	-1.2001	0.9803	-0.7704	-2.269	-2.9951	0.0424444444444444	0.2966	1.5548	-1.4287	-0.9105	-2.60755555555556	0.0955	-2.8775	-3.1761	-3.0698	0.2125	0.295	-2.0989	-2.2457	-1.0214	-1.2216	-2.8042	-2.9366	-1.5504	-0.2927	-0.6068	-2.4386	-2.4108	0.0835	-0.3654	-2.708	-2.3538	-0.7338	0.4795	-0.7745	-1.7153	0.3351	-1.15944444444444	-1.8558	-1.6338	-2.169	-0.7349	-2.3025	-1.0432	-2.337	-1.0565	-0.2403	-1.7914	-1.535	-0.1765	-2.6513	-2.5772	-0.0593	-1.8669	-1.214	-3.0149	-0.4444	-0.9427	-0.2908	0.42	-1.7323	-2.8848	0.6267	0.8097	-2.0234	-2.6727	0.1676	0.1524	0.3238	-1.2474	-3.8459	-0.8547	-0.3169	-2.1071	-2.2045	-0.3586	-1.8989	0.8643	1.7815
KIAA1211	-1.51666666666667	0.247166666666667	2.92708333333333	0.496416666666667	1.217	-0.0431666666666667	0.6085	-0.530333333333333	1.38441666666667	1.51508333333333	0.128833333333333	-0.519083333333333	0.10975	0.18325	-0.469416666666667	1.08775	0.154083333333333	-0.589416666666667	-1.87608333333333	0.174833333333333	0.125083333333333	-1.14558333333333	-1.90675	-0.754666666666667	0.3505	-0.397083333333333	-0.549166666666667	-1.2265	1.54608333333333	0.208416666666667	0.00533333333333332	0.352166666666667	0.359083333333333	1.59983333333333	0.982	0.9235	0.610666666666667	-1.56191666666667	0.248333333333333	-0.72775	0.940916666666667	-0.209416666666667	-1.05458333333333	0.705083333333333	0.536333333333333	0.868916666666667	0.503416666666667	-1.2915	0.126166666666667	0.691416666666667	-0.0445	-0.268833333333333	-0.980666666666667	-0.537333333333333	2.12433333333333	-0.0243333333333333	-0.27225	2.44033333333333	0.130916666666667	0.413916666666667	1.073	-0.673666666666667	0.865083333333333	0.373916666666667	-0.404583333333333	-0.0688333333333333	0.769	0.834416666666667	1.50375	0.3905	-0.512	2.40458333333333	-0.0245833333333333	-0.190583333333333	-0.652	1.51108333333333	0.301666666666667	1.11625	1.45066666666667	0.13275	-1.36825	-0.91425	1.88566666666667	1.5465	0.750083333333333	1.04016666666667	0.762666666666666	1.88	0.552583333333333	0.0674166666666667	-0.821083333333333	1.66391666666667	-0.17325	-1.65358333333333
KIAA1257	-0.3595	-1.6275	4.49325	2.94425	3.46575	0.65475	-0.24875	-0.274	2.244	0.11675	-0.8745	-0.92525	0.5545	-0.182	-0.61775	0.3125	-0.832	-1.0965	-0.15875	1.45675	-0.4655	2.7415	-0.326	0.000249999999999997	0.81175	-0.48525	1.21825	0.867	-0.14675	2.4445	-0.5665	3.06525	0.72825	2.849	1.4725	3.17225	2.75725	1.91725	1.271	1.30475	2.1255	1.47025	2.474	2.29825	1.15375	1.8305	-0.40325	1.74325	3.316	0.399	3.22725	2.7315	3.0995	-0.08725	2.75775	3.528	-0.35675	3.92475	-0.7915	0.85425	2.62775	3.44125	0.186	2.79625	0.528	2.4275	4.09925	2.7975	2.618	2.6585	2.7325	4.335	4.518	1.9765	1.63725	0.97675	0.5875	2.109	3.767	0.86175	2.1395	-1.652	0.73375	1.89125	5.09825	4.95625	2.8605	3.76075	2.90425	4.8845	1.06575	3.49625	0.85575	-1.01225
KIAA1324L	-1.78825	-1.207	0.13975	-0.65775	-2.05925	-1.5135	-1.403	-1.01825	0.5545	-1.304	-0.30925	-1.99625	0.08975	-1.779	-4.0675	-1.8265	0.4775	0.25225	-2.73125	-0.72175	0.93825	-0.632	1.158	0.566	-0.721	0.5075	0.6335	-1.80275	1.328	1.4475	0.07975	-0.25425	-0.17025	-1.1855	-0.24975	-0.0715	0.83125	1.2345	0.1445	1.2095	0.54075	-0.09625	0.438	-0.2995	0.85725	0.20125	0.327	1.20675	-1.003	0.941	1.3875	-0.46525	0.24825	0.37	0.81625	0.28	0.55125	1.153	0.124	0.1505	0.585	-0.63175	1.22275	0.49175	-0.76025	2.32575	-2.2215	0.1945	2.119	-1.3245	0.3455	0.36175	0.64925	-0.0385	1.1835	2.184	1.817	0.678	-0.00349999999999999	-0.48875	-0.99275	-0.147	1.0895	1.56625	2.0315	0.978	0.418	1.5355	0.14975	1.42175	0.7615	1.3735	-0.88375	-1.7045
KIAA1377	0.05925	-1.178125	-0.408375	0.93575	3.25725	0.149375	0.17475	1.29925	-0.00637500000000001	0.084	1.096375	-1.22275	0.56025	-0.844	-0.046375	-0.890625	-0.07275	0.56825	1.694125	-1.366875	-0.483625	-0.307875	-1.621125	-0.537625	-0.82725	-0.873	-0.815875	-0.605375	-0.18025	4.994375	2.579625	-1.1525	0.577125	0.39325	1.229	0.2575	1.105125	1.223625	0.742125	2.4395	0.3405	1.34875	-0.812625	0.71175	1.11975	-0.23975	1.035625	0.504375	0.6725	-1.443625	0.344875	0.02975	2.8185	-0.034625	-1.88875	0.68475	2.361125	0.982375	-0.274625	2.1595	2.689125	-0.41775	3.653125	0.44975	-0.019375	1.34	0.742625	0.9485	-0.33975	1.53725	1.522	1.1055	0.00275	-0.715625	0.92375	1.15175	-0.54275	-0.60075	-0.26075	-1.47275	-0.51875	0.2215	0.75575	2.486	-1.741875	1.22675	-0.01875	0.52475	1.21675	2.264875	-0.44525	-0.211	0.39975	-1.297875
KIAA1467	0.721	-0.2715	-0.742	1.03775	0.29	-1.468	-1.744	0.01025	-0.82125	2.32525	0.79775	-0.5035	0.4145	-1.1035	-2.33975	-1.323	0.336	-1.53325	-1.35175	1.50925	-0.6165	-0.6435	0.28175	-1.2075	-0.78	-0.916	-1.2015	-1.2305	3.55325	0.53	1.03125	2.4485	1.9895	-0.51275	0.267	0.2195	0.9905	2.10725	2.26775	0.463	3.54225	1.305	1.104	1.66425	0.377	0.56725	-1.3095	2.1085	0.84	2.99325	2.88825	1.93425	1.3465	1.3965	-0.244	1.57775	2.427	1.68275	2.55375	1.84225	-1.32225	-0.35475	0.5745	0.6655	1.74775	1.7205	1.63675	2.33075	2.3715	2.76175	0.826	0.472	0.49475	2.3415	1.55875	3.68175	4.93	0.674	1.518	1.55425	3.25025	-0.052	1.06475	0.3415	1.11325	3.16675	3.35225	1.242	1.4545	0.63975	2.59475	0.449	0.00375	0.29575
KIAA1683	-1.05175	-1.063125	-1.74375	-1.195375	-0.616625	-0.997125	-1.28675	-1.2395	-1.12125	0.435625	-0.36275	-1.801125	-1.83875	0.906	-1.258375	0.532625	-0.475	-1.03825	-1.134625	-0.177	-0.953375	-1.47725	-0.837375	-0.707875	-0.439	-0.020125	-1.101	-1.466125	1.89825	-0.152625	-0.26425	-1.41675	1.1105	-0.7275	-0.291125	-1.261625	0.232125	-1.130625	-0.594625	-0.864	-0.630625	0.785875	-0.2925	-1.25525	-1.411625	0.206125	-0.61075	-1.6855	-0.12175	-1.5805	-0.858125	-0.8755	-0.61675	-0.693	-0.433	-1.34475	0.198375	-0.584	0.28225	-0.252625	0.481	-1.974	1.399625	-0.327	-1.146375	-0.36925	-0.450625	-1.239125	0.034625	-1.979875	0.518625	-1.737125	-0.983125	-0.54575	-0.551375	-1.2475	-0.274625	-0.027375	-1.716625	-1.756375	0.575125	0.19625	-0.069375	-1.55525	1.53175	-0.70975	-1.818625	-0.565	0.098	-0.44175	-1.527	-1.0255	-0.912375	-0.63775
KIAA1688	1.83075	0.7395	1.3135	1.9235	1.3745	1.33925	1.6865	2.1215	0.5465	1.45875	2.04575	0.78875	3.0525	1.125	2.89	2.3485	2.25275	0.79125	2.34275	2.5995	0.9775	1.0025	2.81025	0.82125	2.14025	-0.06475	0.68025	0.84025	1.8965	0.89625	1.263	3.3595	1.442	1.65175	1.37275	0.94725	0.6695	1.164	2.0335	1.1705	1.967	1.16975	2.52325	1.41425	0.70075	1.3545	0.72575	2.84525	2.70175	2.14825	1.68175	1.75225	1.62025	1.43775	1.74725	1.48475	1.626	1.38875	2.222	0.42125	1.6535	1.403	0.9225	1.12125	1.43925	1.4775	1.25925	1.6965	2.28725	1.3	0.709	1.8515	2.1865	1.3285	1.5555	2.41675	3.1565	0.33725	2.75325	2.5735	2.37525	1.72	0.293	0.76725	0.683	2.03875	2.958	1.7755	0.95275	1.15925	1.4665	1.56725	0.758	2.769
KIAA1822L	3.34583333333333	-2.54966666666667	1.9485	-0.314166666666667	0.595166666666667	5.0135	1.30133333333333	3.90633333333333	2.0225	-0.874166666666667	4.2485	-0.666	-0.0976666666666667	-0.994833333333333	-2.08616666666667	2.0325	1.39133333333333	-0.0776666666666667	-2.25466666666667	-1.64466666666667	-1.6855	-1.5565	-0.223	0.3625	0.974833333333333	-1.32316666666667	-0.0188333333333333	-0.407333333333333	-1.418	-2.52216666666667	-0.542666666666667	-0.570666666666667	1.89	-0.933666666666667	-0.0661666666666667	-0.697666666666667	-0.931666666666667	2.84	-2.80733333333333	-0.225	-1.60933333333333	-1.6185	-0.589666666666667	-1.34933333333333	-0.716666666666667	-2.566	0.417833333333333	-1.15166666666667	1.24166666666667	-0.799166666666667	2.59533333333333	1.62733333333333	-2.17516666666667	-1.72783333333333	-0.742166666666667	-1.5835	-1.90866666666667	-1.0845	1.14033333333333	-0.915666666666667	1.803	2.1	-0.868833333333333	0.288333333333333	-0.0953333333333333	-1.59133333333333	1.25316666666667	-1.43383333333333	1.77933333333333	3.82116666666667	-1.89033333333333	1.24283333333333	-1.34	1.72583333333333	2.36733333333333	2.1355	-1.71583333333333	-1.949	1.12116666666667	-2.13933333333333	1.074	-1.26566666666667	0.142666666666667	-1.71416666666667	1.92866666666667	2.493	0.2455	2.17183333333333	-0.677666666666667	-1.94483333333333	1.9735	-1.878	0.743833333333333	0.4175
KIAA1881	0.0286666666666667	-0.1665	0.0183333333333333	1.778	2.8745	-0.2635	-0.0706666666666667	0.037	3.07233333333333	2.94833333333333	0.227333333333333	0.263166666666667	0.708666666666667	0.466166666666667	0.392	1.72316666666667	3.47216666666667	0.043	-0.466	4.00216666666667	3.313	2.22233333333333	3.6455	3.68416666666667	1.86483333333333	0.5265	0.620833333333333	2.68316666666667	2.33066666666667	3.73533333333333	0.0248333333333333	3.70033333333333	2.8935	1.37783333333333	0.714666666666667	0.893833333333333	2.96616666666667	1.25066666666667	0.744333333333333	4.09366666666667	0.517666666666667	3.56266666666667	1.2645	2.942	2.96083333333333	2.84883333333333	4.49916666666667	2.95716666666667	4.44616666666667	1.96083333333333	1.50716666666667	0.809	3.90516666666667	0.409833333333333	2.21533333333333	2.24916666666667	4.78516666666667	4.75716666666667	0.423833333333333	1.34933333333333	4.10133333333333	1.707	2.003	3.3485	1.48133333333333	2.32016666666667	2.0645	-0.1065	2.76916666666667	-0.43	3.35016666666667	1.75433333333333	0.929	0.989666666666667	0.997	3.005	-0.0271666666666667	3.0035	3.6385	2.26166666666667	2.194	3.2115	-0.1655	0.993333333333333	2.38533333333333	2.329	0.705166666666667	0.462333333333333	3.6075	2.91866666666667	2.0315	0.3785	1.46683333333333	0.775
KIF11	-0.98825	-0.57275	-1.41533333333333	-0.895833333333333	-0.73875	-1.1915	-0.856	-1.1935	-1.13758333333333	-0.88925	-1.05783333333333	-0.632833333333333	0.383666666666667	0.0593333333333333	-1.16641666666667	-0.38275	-0.597666666666667	0.0109166666666667	-0.314833333333333	-0.1845	-0.358166666666667	0.49625	-0.617916666666667	-0.749083333333333	-0.34725	-0.636083333333333	0.183916666666667	-0.425416666666667	-1.31175	-2.23783333333333	-1.93283333333333	-2.0235	-1.71441666666667	-1.74925	-1.51981818181818	-1.62016666666667	-2.18741666666667	-0.825166666666667	-0.998416666666667	-1.60566666666667	-2.22466666666667	-1.50225	-1.97216666666667	-1.72833333333333	-1.62808333333333	-1.35725	-2.11933333333333	-1.38141666666667	-1.64908333333333	-1.2785	-1.27525	-1.812	-3.04525	-1.42733333333333	-0.555583333333333	-1.35516666666667	-2.60091666666667	-1.9845	-1.48266666666667	-0.947916666666667	-2.07958333333333	-1.69975	-0.985166666666667	-1.25408333333333	-1.16991666666667	-2.28191666666667	-1.61108333333333	-1.60241666666667	-2.14572727272727	-1.72725	-2.74075	-0.522916666666667	-1.4165	-0.804666666666667	-0.818272727272727	0.01525	-2.14458333333333	-1.05816666666667	-0.881583333333333	-0.554	-1.07883333333333	-1.36358333333333	-1.4635	-0.778583333333333	0.0795833333333333	0.147166666666667	-0.888583333333333	-0.301083333333333	-0.520083333333333	-0.534916666666667	-1.642	-1.88683333333333	-1.1515	-1.82733333333333
KIF14	-2.06828571428571	-0.846142857142857	-2.33414285714286	-1.77	-2.52171428571429	-1.87285714285714	-0.998428571428571	-2.17571428571429	-2.34071428571429	-0.403142857142857	-1.68328571428571	-0.635857142857143	0.630142857142857	-0.391857142857143	-1.65171428571429	-1.83328571428571	-1.47385714285714	-1.77428571428571	-1.42485714285714	-1.31971428571429	-1.21428571428571	-1.24757142857143	0.948	-0.597714285714286	-0.883714285714286	-1.15728571428571	-0.811142857142857	0.364714285714286	-3.64842857142857	-3.41442857142857	-2.954	-3.80328571428571	-2.69271428571429	-4.002	-2.39928571428571	-2.464	-3.69657142857143	-1.64771428571429	-1.419	-3.38528571428571	-3.52114285714286	-2.99285714285714	-3.06442857142857	-3.03971428571429	-3.23757142857143	-2.38642857142857	-3.21985714285714	-2.51171428571429	-3.32814285714286	-2.56014285714286	-2.74257142857143	-2.52642857142857	-5.343	-1.73457142857143	-1.19485714285714	-1.53228571428571	-4.322	-2.88842857142857	-2.73	-1.88871428571429	-2.46257142857143	-2.10971428571429	-3.247	-2.23828571428571	-2.78057142857143	-3.35285714285714	-2.38057142857143	-2.28342857142857	-3.36014285714286	-2.82957142857143	-3.82414285714286	-0.385142857142857	-2.07328571428571	-1.76857142857143	-1.66585714285714	-0.574	-3.66028571428571	-2.37214285714286	-1.69342857142857	-0.892714285714286	-2.462	-2.11957142857143	-3.76528571428571	-2.00542857142857	-2.02614285714286	-0.65	-1.56771428571429	-2.55128571428571	-0.790428571428571	-0.808	-2.18728571428571	-3.18514285714286	-1.20671428571429	-2.61971428571429
KIF15	-1.90975	-4.71125	-2.347	-1.664	-1.58175	-2.15725	-1.528	-3.10025	-2.90025	-1.88325	-1.20225	-1.41375	-0.992	-0.42525	-3.1845	-2.397	-1.2165	-1.525	-1.60075	-1.72275	-1.6245	-0.38325	-0.652	-0.793	-0.581	-1.656	-0.913	-1.006	-3.744	-3.933	-3.78075	-4.29975	-2.08575	-3.2005	-2.5475	-2.184	-4.33625	-2.435	-3.03275	-3.139	-3.87325	-2.79475	-2.64925	-3.214	-2.21525	-2.949	-3.14425	-2.7255	-3.80275	-2.30175	-2.87225	-2.53525	-5.07	-2.5955	-1.4385	-1.40925	-5.37325	-3.5715	-3.479	-3.09125	-2.4805	-2.0725	-2.32225	-2.76425	-2.29175	-2.991	-2.87125	-2.5685	-2.489	-3.86875	-4.7885	-1.5955	-2.373	-1.38475	-2.58125	-1.229	-3.175	-2.2695	-2.03175	-1.51975	-1.281	-2.352	-2.56225	-1.38875	-1.686	-1.18025	-1.77775	-0.6255	-1.2045	-1.85425	-1.941	-2.26375	-1.9905	-2.72775
KIF18A	-1.205	-1.7855	-2.2665	-1.349	-1.581	-0.7475	-1.604	-1.652	-2.69375	-1.6835	-1.37175	-0.92125	0.226	-0.46725	-2.5645	-1.23475	-1.1495	-0.108	-2.1275	-0.9885	-1.47725	-0.7785	-1.746	-1.4465	-0.67975	-1.978	-0.42675	-0.59275	-3.77975	-2.82775	-3.1685	-3.4985	-2.9145	-3.95025	-2.42175	-2.30475	-3.76775	-3.1995	-2.06425	-2.763	-3.59875	-2.77375	-2.457	-2.56375	-2.30325	-2.61075	-3.39075	-1.797	-3.667	-1.9485	-2.89425	-2.4615	-3.315	-1.49025	-1.378	-1.61675	-4.50375	-4.19525	-2.501	-1.62025	-3.8575	-2.75025	-2.24975	-2.99675	-2.18275	-2.851	-2.027	-2.2385	-2.8275	-3.19875	-3.98625	-1.61375	-1.91625	-1.31975	-1.8135	-1.1765	-2.63825	-2.41375	-2.076	-1.8535	-1.32525	-2.127	-2.74325	-0.992	-0.4065	-1.39325	-0.96125	-1.5385	-1.1385	-2.294	-2.08825	-2.614	-1.98825	-3.0615
KIF1A	0.1835	0.257666666666667	1.642	-1.16283333333333	-0.4725	1.22183333333333	-0.981333333333333	-1.42183333333333	-1.62183333333333	-1.29666666666667	-1.33166666666667	2.112	0.395166666666667	3.0315	-1	-1.03133333333333	0.216333333333333	1.17416666666667	-0.952666666666667	-0.790833333333333	2.85083333333333	2.84416666666667	-1.0005	2.1675	3.5935	-0.8735	3.096	-1.262	-0.951833333333333	-1.36433333333333	-1.18666666666667	-1.3145	-1.42733333333333	-1.35666666666667	-1.0515	0.868833333333333	-1.46833333333333	-1.68183333333333	-1.49666666666667	-1.60633333333333	-1.6465	-1.4185	-1.0975	-1.36733333333333	-1.6915	-1.07166666666667	-0.827166666666667	-1.23783333333333	-1.63533333333333	-1.7705	-0.604166666666667	-0.350333333333333	-1.27	-1.1635	-0.351666666666667	-1.37166666666667	-0.8665	-1.1575	0.227	-1.65866666666667	-0.960166666666667	-1.116	-1.07833333333333	-0.594166666666667	0.738666666666667	-1.4635	-0.338833333333333	-1.071	-1.38383333333333	-0.188666666666667	-0.842666666666667	-1.85983333333333	-1.40483333333333	-1.66266666666667	-0.409833333333333	-1.2125	-1.81916666666667	-0.952	1.07666666666667	-0.917333333333333	-1.032	-1.42033333333333	-1.23716666666667	-1.409	-1.38383333333333	-1.14783333333333	-0.0246666666666667	0.995666666666667	-0.502666666666667	-1.20716666666667	-0.0203333333333333	1.0265	0.362166666666667	1.68183333333333
KIF20A	-0.61225	-1.24425	-2.09025	-1.45725	-1.4535	-1.82125	-1.143	-1.95375	-1.763	-0.75475	-1.54425	0.063	0.193	0.753	-2.447	0.8445	-0.5785	-0.846	-1.35775	-0.297	-0.81175	-0.86	-1.0725	-1.473	-0.49925	-1.6195	-0.1155	-1.09525	-3.056	-2.352	-3.172	-2.551	-1.926	-2.90875	-2.196	-1.386	-3.792	-1.88925	-2.449	-2.77525	-2.8285	-1.9355	-2.488	-2.35375	-2.162	-1.87	-2.19625	-2.32125	-2.58225	-1.84225	-1.815	-2.1255	-4.513	-1.75075	-1.541	-1.2105	-3.744	-3.51675	-2.03325	-1.6595	-3.2685	-2.403	-1.9895	-1.72075	-1.346	-2.55825	-2.86875	-2.071	-2.6745	-2.57525	-4.04075	-1.07675	-1.93725	-1.80075	-1.097	-0.836	-2.9855	-1.8165	-0.97925	-0.8825	-0.67025	-2.11025	-2.4095	-1.50475	-0.66775	-0.5785	-1.69375	-1.2805	-0.97225	-1.456	-1.53975	-2.607	-0.933	-1.8615
KIF23	-0.6045	-1.17383333333333	-2.28733333333333	-1.7935	-1.8515	-1.4665	-1.45216666666667	-2.094	-1.96916666666667	-0.999333333333333	-0.868833333333333	-1.28183333333333	-0.0916666666666667	-0.6075	-2.8965	-1.89233333333333	-0.630833333333333	-0.161333333333333	-0.203666666666667	-1.4505	-1.31116666666667	0.287166666666667	-1.3715	-1.30966666666667	-1.305	-1.751	-0.35	0.499666666666667	-3.05716666666667	-2.477	-2.42483333333333	-2.22116666666667	-2.10916666666667	-3.38516666666667	-2.2735	-1.52316666666667	-3.994	-2.56483333333333	-1.72383333333333	-3.12216666666667	-2.583	-2.385	-2.666	-2.60566666666667	-2.03216666666667	-2.24266666666667	-3.4325	-1.84966666666667	-2.778	-1.914	-2.52966666666667	-2.39383333333333	-2.59216666666667	-2.179	-1.13883333333333	-1.03083333333333	-4.78	-3.50083333333333	-2.46216666666667	-1.6985	-2.32033333333333	-2.6165	-2.03983333333333	-2.046	-2.464	-2.344	-2.699	-1.94033333333333	-2.92516666666667	-3.13333333333333	-3.82316666666667	-0.565333333333333	-1.06316666666667	-0.906833333333333	-1.325	-1.26316666666667	-3.20066666666667	-1.3745	-1.50766666666667	-1.2285	-2.26766666666667	-1.89316666666667	-2.39533333333333	-0.327833333333333	-0.4165	-0.688666666666667	-1.05216666666667	-1.29183333333333	-1.73116666666667	-1.40266666666667	-1.90833333333333	-2.59	-2.41883333333333	-2.14083333333333
KIF2C	-1.47175	-1.70875	-2.673	-2.01775	-2.0165	-2.272	-0.6765	-2.27375	-1.8815	-1.64675	-1.42675	-0.5185	0.90925	-0.25225	-1.61375	-0.994	-0.32525	-0.7595	-1.74075	-0.72775	-1.07675	-0.4825	-0.2545	-1.08825	-0.806	-1.4845	-0.53775	0.19175	-3.43	-3.4605	-3.40575	-2.9275	-2.5925	-3.0285	-2.96025	-2.44075	-3.972	-2.42025	-2.38075	-3.35925	-3.272	-2.7485	-2.8825	-3.3055	-1.995	-2.6725	-2.90025	-1.44375	-3.6925	-2.26975	-2.4245	-2.9985	-4.32475	-3.0245	-1.38575	-2.05025	-4.60025	-3.78075	-2.35875	-2.29925	-2.894	-2.6715	-2.80325	-3.52575	-2.31775	-3.34575	-2.99425	-2.93125	-3.13175	-4.326	-4.30925	-1.65625	-2.00375	-1.42575	-1.24	-1.249	-2.65975	-2.0855	-1.23225	-1.51175	-1.936	-2.7875	-2.924	-1.634	-1.362	-1.82225	-2.016	-1.69875	-1.45725	-1.72825	-2.49275	-3.07075	-1.6095	-2.3745
KIF4A	-0.90525	-0.87725	-1.00725	-0.6965	-1.03075	-1.687	-0.4505	-1.73025	-1.3655	-0.71825	-0.5765	-0.575	-0.41725	-0.46625	-1.80025	-2.12375	-1.389	-0.48575	-0.8	-0.5855	-1.20525	-0.48425	-1.147	-0.7645	-0.3555	-1.36475	-0.22875	-0.2545	-2.6115	-2.3965	-2.63475	-2.37525	-1.969	-2.12975	-1.2165	-1.61675	-3.36375	-2.1475	-1.82125	-2.0765	-2.5125	-1.99825	-2.29525	-2.61675	-1.68175	-1.8805	-2.57625	-1.7135	-3.153	-1.96	-1.63725	-1.9255	-4.31975	-1.38075	-1.127	-1.466	-3.7995	-2.70225	-1.864	-2.03375	-2.89175	-1.4345	-1.8685	-1.886	-1.82775	-2.28275	-2.37725	-2.5125	-2.03625	-2.20375	-3.848	-0.66425	-1.85075	-0.82225	-1.3865	-1.41875	-2.4615	-1.9485	-0.91725	-0.8345	-1.26425	-1.5075	-1.8295	-1.3375	-0.68125	-0.98775	-0.551	-0.5625	-1.04575	-1.54975	-1.38525	-1.5985	-1.1715	-2.0575
